date,time,timezone,username,tweet
17/04/2019,18:37:23,Eastern Daylight Time,wiidtthots,watched this show to calm my anxiety and it's giving me even more anxiety girl-
17/04/2019,18:37:22,Eastern Daylight Time,caitlintdavis,anxiety gonna literally kill me :/
17/04/2019,18:37:20,Eastern Daylight Time,shakz7z,Fuckin hell haven’t had an anxiety attack in a while... one minute it’s all calm nd next minute it’s world war 3 looking up at the sky saying your final words kmt😂
17/04/2019,18:37:18,Eastern Daylight Time,shutt___up,Ach.
17/04/2019,18:37:11,Eastern Daylight Time,druhluh,separation anxiety
17/04/2019,18:37:11,Eastern Daylight Time,madisonbogden,Me:  My anxiety:  pic.twitter.com/TBkziS05kZ
17/04/2019,18:37:10,Eastern Daylight Time,seasonaloh,Millions of dogs suffer from separation anxiety. Mine was one of them.  https://blog.vitalityextracts.com/2018/10/24/i-almost-lost-my-home-this-all-natural-solution-saved-me/ …
17/04/2019,18:37:06,Eastern Daylight Time,barkflight,"This is why the stories about anxiety over the report never made sense. I'd argue that Barr has kept them in the loop for a lot longer. Also, how would they prepare a rebuttal if they had never read the report?"
17/04/2019,18:37:05,Eastern Daylight Time,kaulaokalani_,woooow my anxiety just went up all the way after i found out who else is applying for this job
17/04/2019,18:37:04,Eastern Daylight Time,stewartnarelle,so much anxiety
17/04/2019,18:36:40,Eastern Daylight Time,latestbylauren,"The number of tabs I have open right now in each of the three different Internet browsers I have open right now is giving ME anxiety, so that's how you know it's bad..."
17/04/2019,18:36:34,Eastern Daylight Time,anthonyebirch,"Psalm 94: 18-19 ""When I said, 'My foot is slipping,' your unfailing love, Lord, supported me. When anxiety was great within me, your consolation brought me joy.""  pic.twitter.com/kxndjacVtE"
17/04/2019,18:36:33,Eastern Daylight Time,jasonjbowie,I was having anxiety issues for real during last two games. Takes me a while to wind down and turn the brain off after the game is over. Probably get worse as playoffs progress !
17/04/2019,18:36:28,Eastern Daylight Time,laurenmnerual,"Yep! Use it for sleep, anxiety and a bad back xx"
17/04/2019,18:36:27,Eastern Daylight Time,andrisibawel,"Anxiety, stress trigger hiccups   https://www.southcoasttoday.com/article/20090730/LIFE/307309989 … https://www.southcoasttoday.com/article/20090730/LIFE/307309989?template=ampart …"
17/04/2019,18:36:25,Eastern Daylight Time,jdswah,🚨‼️PSA‼️🚨  if you were prescribed anxiety/depression/bipolar disorder meds TAKE THEM. I been off mine for the first time in a while and woke up feeling good as a bitch.  🗣🗣TREAT YOURSELF RIGHT 🗣🗣
17/04/2019,18:36:24,Eastern Daylight Time,sugarisjustice,i wish the fucking gacha would drop already i have so much anxiety right now
17/04/2019,18:36:24,Eastern Daylight Time,angieholistic,"EFT ( Emotional Freedom Technique) And Matrix Reimprinting now available over the phone . Would you look me help to let go of anxiety, past traumas , pain , weight loss . No need to travel…  https://www.instagram.com/p/BwX6b7ihnhA/?utm_source=ig_twitter_share&igshid=x41hvc3wy0gr …"
17/04/2019,18:36:22,Eastern Daylight Time,sarahsue09,@KelseaBallerini working through major anxiety with all these people in the pit. So expect me to cry during MMM/Machine Heart/every song 😭😭  pic.twitter.com/Emhfx2w2Y4
17/04/2019,18:36:20,Eastern Daylight Time,kidsongsrecords,NEVER apologize for:  • Crying • Depression/Anxiety • How you feel • Needing/asking for help • Expressing your opinion • Taking time to regain peace • Having high standards • Being sensitive/emotional • Trusting your intuition • Being yourself   https://twitter.com/MarkRobbinsNet  pic.twitter.com/RaZkdV5et0
17/04/2019,18:36:17,Eastern Daylight Time,giimmerxd,When people call me gay cause I suffer from anxiety & depression.
17/04/2019,18:36:14,Eastern Daylight Time,solesorcery,"We all get anxious. But when it begins to interfere with our quality of life, lemon balm can be used as a natural treatment. #lemonbalm #anxiety #medicinalherbs #solesorcery https://www.rd.com/health/wellness/lemon-balm-uses/ …"
17/04/2019,18:36:08,Eastern Daylight Time,futureviolentsx,do y’all ever get a feeling of dread and an impending event that you don’t know what it is but it fills you to the brim with anxiety
17/04/2019,18:36:05,Eastern Daylight Time,highkingfen,So my anxiety is so high that I can’t eat so instead I relisten @fillorians episode of today and eat lucky charms
17/04/2019,18:36:05,Eastern Daylight Time,ununderstadable,"What's the longest you've gone without sleep (and why)? — 2 day , anxiety  https://curiouscat.me/ununderstadable/post/850934589?t=1555540564 …"
17/04/2019,18:36:01,Eastern Daylight Time,wellnesswoman40,"Tired of feeling tired, stressed out, overwhelemed and having a lack of focus?  There is something that you can do that will help.  Check out DeStress The Mess and why this #course is the answer to releasing your #stress, #anxiety and bring overwhelmed.  https://buff.ly/2GRtkmG  pic.twitter.com/tBG9b8kKpm"
17/04/2019,18:35:52,Eastern Daylight Time,mdcoop3,I had to go do a weightlifting session just relieve my anxiety!
17/04/2019,18:35:50,Eastern Daylight Time,reinh,now I'm having anxiety about how I'll never finish this skyrim game
17/04/2019,18:35:50,Eastern Daylight Time,stars_anon,I'm anxiety what's up
17/04/2019,18:35:49,Eastern Daylight Time,offlinealyssa,i don’t wanna jinx it but my anxiety has been SO good the past 2 days can it pls stay like this
17/04/2019,18:35:44,Eastern Daylight Time,sciseekfeed,World of Psychology:  Break Free of Your Anxiety and Phobias in 4 Simple Steps   http://zpr.io/gb4PB 
17/04/2019,18:35:43,Eastern Daylight Time,shutter_sam,Anxiety
17/04/2019,18:35:35,Eastern Daylight Time,rosemilyg_,"Anxiety be like “welcome, all thoughts”"
17/04/2019,18:35:35,Eastern Daylight Time,mach2infinity,Yes I'm sure with a tally of 250 women and four in one night he would do a lot to 'promote' anxiety..  pic.twitter.com/9BloVX3pW2
17/04/2019,18:35:31,Eastern Daylight Time,fscarfe,Thanks for sharing Anxiety Path
17/04/2019,18:35:30,Eastern Daylight Time,teabyali,I get anxiety whenever I hit publish now.
17/04/2019,18:35:28,Eastern Daylight Time,david_connell,"@AOC “called social media a ‘public health risk’ that results in issues like increased isolation, depression, addiction, escapism and anxiety.”  Truth.    https://www.cnn.com/2019/04/15/tech/aoc-quit-facebook-just-like-me/index.html …"
17/04/2019,18:35:27,Eastern Daylight Time,sugoimoto,who will win: my anxiety spike from thinking about going to therapy tomorrow or the anxiety from having to email cancelling just hours before the session
17/04/2019,18:35:11,Eastern Daylight Time,kiminca25,You will never overcome anxiety. You will have to learn to live with it. To move through your life with it. Give it a name. A persona. I wish you all success on that journey. It is worth the trip. 🥰🥰🥰🥰🥰🥰🥰🥰🥰
17/04/2019,18:35:10,Eastern Daylight Time,grumpyboat,"My feet did get wider, which sucks since they were already big and hard to buy for. I wasn’t expecting HBC to send me spinning into depression and anxiety years after my daughter was born. It was the same stuff I’d used prior without side effects, so that was unexpected."
17/04/2019,18:35:07,Eastern Daylight Time,staceeebaaaby,"My anxiety is sky high, my stomach is in knots. 🤢😩"
17/04/2019,18:35:06,Eastern Daylight Time,qiksand,I’m not scary I have anxiety 🤷🏽‍♀️
17/04/2019,18:35:00,Eastern Daylight Time,skypetherapist,Skype Counseling Therapy - Counseling via Skype for anxiety & depression. Inquiries welcome. Watch:  https://www.youtube.com/watch?v=sZurMUwkT8w … #onlinetherapy #anxiety #depression
17/04/2019,18:35:00,Eastern Daylight Time,lilbadprizzy,Is June ever gonna make it out??? This shit is giving me anxiety #TheHandmaidsTale
17/04/2019,18:34:58,Eastern Daylight Time,lovemeupclose,They're shot.  I have major anxiety lately.  And I know why but like I'm stuck.
17/04/2019,18:34:45,Eastern Daylight Time,taossouthwest,Prophetic Teaching On Anxiety and Depression  https://catbloommiller1.wordpress.com/2019/04/17/prophetic-teaching-on-anxiety-and-depression/ …
17/04/2019,18:34:45,Eastern Daylight Time,beendeleted,Whilst Khabibulin and myself might need something for this anxiety. #goavsgo #bostonterriersofhoth #chiweeniesman pic.twitter.com/7vjbdB3ckG
17/04/2019,18:34:40,Eastern Daylight Time,kctherapist,"Tracy Ochester, PsyD & Angie Hardage, LMLP were setting up the Peace Pod for their Courage To Be: Mindfulness & Self Compassion for Anxiety therapy group (through their private psychology practices) and wanted...  https://www.facebook.com/mindfulnessalliance/posts/830079203996820 …"
17/04/2019,18:34:34,Eastern Daylight Time,rigotordoc,"Statistically Speaking:     Some 53% had pain; about 13% had anxiety. Pain  and fatigue were the most common co-occurring symptoms, affecting  nearly one-third of the survey participants, or an estimated 11 million US older adults."
17/04/2019,18:34:28,Eastern Daylight Time,cosmelucero,Giving anxiety just thinking about it xD
17/04/2019,18:34:27,Eastern Daylight Time,hotnspicyskyla,"I'm sorry...  I'm so hard on myself because it's so hard for me to join a group chat with even more than 2 people, because of my anxiety and the fact that I'm always down to do something else like ""edit."" And my face and voice make me so damn uncomfortable it hurts.   ugh"
17/04/2019,18:34:24,Eastern Daylight Time,jamesimcanespy,"I hate that self-absorbed attitude that betrays an opinion that you’ve never reached the adequate level of adulthood.   While parents have added exponentially to their own anxiety, the rest of us have been enjoying independent life and maintaining rational thought."
17/04/2019,18:34:22,Eastern Daylight Time,rvshaivy,"Whats up anxiety, hi how are ya"
17/04/2019,18:34:19,Eastern Daylight Time,howelltwpk8,#HTPSStudentBOE discuss student stress and anxiety solutions! #HTPSWellness #HowellLeads #HTPSLearnerSuccess pic.twitter.com/QTGNMjILu0
17/04/2019,18:34:06,Eastern Daylight Time,fool_4_music,Got that pre-#coachella anxiety hello old friend  pic.twitter.com/mjE9brBUVn
17/04/2019,18:34:00,Eastern Daylight Time,buyiegaimeds,"CBD isn't suppose to get you high. It helps with a number of ailments such as insomnia, anxiety, as well as pain just to name a few."
17/04/2019,18:33:56,Eastern Daylight Time,anttxxz,anXIeTy~ 😭💖🥰💜
17/04/2019,18:33:55,Eastern Daylight Time,luvtinamc,People say they hate talking in the phone. But I REALLY hate talking on the phone. Always have. I still remember the anxiety my 3-year-old self had when Mama would ask if I wanted to talk to my Mamaw when she called.
17/04/2019,18:33:54,Eastern Daylight Time,tracyspeakslife,If you’re feeling a little stressed ...Anxiety Apps That Help With Stress Relief  https://www.goodhousekeeping.com/health/wellness/g27128259/best-anxiety-apps/ …
17/04/2019,18:33:51,Eastern Daylight Time,aquelahrre,"I'm the same, sorting things to store gaves me anxiety djdjdk sometimes it worked for me doing small things at a time. just cleaning the bed one day, clothes another day, desk the next etc"
17/04/2019,18:33:50,Eastern Daylight Time,katerwaulled,"Oh yeah, never really introduced myself here. Uhm, I make sloppy art/music/decisions. My art is only limited by my anxiety to make things perfect on the first try. They/Them.  https://twitter.com/katerwaulled/status/1118156043702296577 …"
17/04/2019,18:33:40,Eastern Daylight Time,hsgucciking,"i want to quit my internship every time i meet with my supervisor he really thinks we can do it all and i get so much anxiety bc he gives me a list of a million things i need to do within two days, doesn't gaf about me being in school and having a schedule"
17/04/2019,18:33:38,Eastern Daylight Time,chili2312,"Not yet! It’s supposed to arrive on tuesday, so I’m excited! 10 kg! My bff has autism and anxiety, and hers works wonders for her, and she said I should get one, so I did 🙈"
17/04/2019,18:33:36,Eastern Daylight Time,slouisexx,Anyone else get bad anxiety before a night out 😂😩
17/04/2019,18:33:35,Eastern Daylight Time,woniexwonnie,I was supposed to go to bed early. It's almost 1am and my anxiety level is at 99999.998. That's.. fun.
17/04/2019,18:33:33,Eastern Daylight Time,_chopsueyed_,Wondering if fashion nova clothes would translate well IRL when I decide to buy something and wear it. Online clothes shopping & fitting gives me the biggest anxiety. 😤
